DateTime;Energy_kW
2019031118;2528.0
2019031119;2528.0
2019031120;0
2019031121;0
2019031122;0
2019031123;0
2019031200;0
2019031201;0
2019031202;0
2019031203;0
2019031204;0
2019031205;0
2019031206;2528.0
2019031207;2528.0
2019031208;0
2019031209;0
2019031210;0
2019031211;0
2019031212;0
2019031213;0
2019031214;0
2019031215;0
2019031216;2528.0
2019031217;2528.0
2019031218;2528.0
2019031219;2528.0
2019031220;0
2019031221;0
2019031222;0
2019031223;0
2019031300;0
2019031301;0
2019031302;0
2019031303;0
2019031304;0
2019031305;0
2019031306;2528.0
2019031307;2528.0
2019031308;2528.0
2019031309;2528.0
2019031310;2528.0
2019031311;0
2019031312;2528.0
2019031313;2528.0
2019031314;2528.0
2019031315;2528.0
2019031316;2528.0
2019031317;2528.0
2019031318;2528.0
2019031319;2528.0
2019031320;0
2019031321;0
2019031322;0
2019031323;0
2019031400;0
2019031401;0
2019031402;0
2019031403;0
2019031404;0
2019031405;0
2019031406;2528.0
2019031407;2528.0
2019031408;2528.0
2019031409;2528.0
2019031410;2528.0
2019031411;2528.0
2019031412;2528.0
2019031413;2528.0
2019031414;0
2019031415;0
2019031416;0
2019031417;2528.0
2019031418;2528.0
2019031419;2528.0
2019031420;0
2019031421;0
2019031422;0
2019031423;0
2019031500;0
2019031501;0
2019031502;0
2019031503;0
2019031504;0
2019031505;0
2019031506;2528.0
2019031507;2528.0
2019031508;2528.0
2019031509;2528.0
2019031510;2528.0
2019031511;2528.0
2019031512;2528.0
2019031513;0
2019031514;2528.0
2019031515;2528.0
2019031516;2528.0
2019031517;2528.0
2019031518;2528.0
2019031519;2528.0
2019031520;0
2019031521;0
2019031522;0
2019031523;0
2019031600;0
2019031601;0
2019031602;0
2019031603;0
2019031604;0
2019031605;0
2019031606;2528.0
2019031607;2528.0
2019031608;2528.0
2019031609;2528.0
2019031610;0
2019031611;0
2019031612;2528.0
2019031613;2528.0
2019031614;2528.0
2019031615;2528.0
2019031616;2528.0
2019031617;2528.0
2019031618;2528.0
2019031619;2528.0
2019031620;0
2019031621;0
2019031622;0
2019031623;0
2019031700;0
2019031701;0
2019031702;0
2019031703;0
2019031704;0
2019031705;0
2019031706;2528.0
2019031707;2528.0
2019031708;2528.0
2019031709;0
2019031710;0
2019031711;0
2019031712;0
2019031713;0
2019031714;0
2019031715;0
2019031716;0
2019031717;2528.0
2019031718;2528.0
2019031719;2528.0
2019031720;0
2019031721;0
2019031722;0
2019031723;0
2019031800;0
2019031801;0
2019031802;0
2019031803;0
2019031804;0
2019031805;0
2019031806;2528.0
2019031807;2528.0
2019031808;0
2019031809;0
2019031810;0
2019031811;0
2019031812;0
2019031813;0
2019031814;0
2019031815;0
2019031816;2528.0
2019031817;2528.0
2019031818;2528.0
2019031819;2528.0
2019031820;0
2019031821;0
2019031822;0
2019031823;0
2019031900;0
2019031901;0
2019031902;0
2019031903;0
2019031904;0
2019031905;0
2019031906;2528.0
2019031907;0
2019031908;0
2019031909;0
2019031910;0
2019031911;0
2019031912;0
2019031913;0
2019031914;0
2019031915;0
2019031916;0
2019031917;2528.0
2019031918;2528.0
2019031919;2528.0
2019031920;0
2019031921;0
2019031922;0
2019031923;0
2019032000;0
2019032001;0
2019032002;0
2019032003;0
2019032004;0
2019032005;0
2019032006;2528.0
2019032007;2528.0
2019032008;0
2019032009;0
2019032010;0
2019032011;0
2019032012;0
2019032013;0
2019032014;0
2019032015;0
2019032016;2528.0
2019032017;2528.0
2019032018;2528.0
2019032019;2528.0
2019032020;0
2019032021;0
2019032022;0
2019032023;0
2019032100;0
2019032101;0
2019032102;0
2019032103;0
2019032104;0
2019032105;0
2019032106;2528.0
2019032107;0
2019032108;0
2019032109;0
2019032110;0
2019032111;0
2019032112;0
2019032113;0
2019032114;0
2019032115;0
2019032116;0
2019032117;2528.0
2019032118;2528.0
2019032119;2528.0
2019032120;0
2019032121;0
2019032122;0
2019032123;0
2019032200;0
2019032201;0
2019032202;0
2019032203;0
2019032204;0
2019032205;0
2019032206;2528.0
2019032207;0
2019032208;0
2019032209;0
2019032210;0
2019032211;0
2019032212;0
2019032213;0
2019032214;0
2019032215;0
2019032216;0
2019032217;2528.0
2019032218;2528.0
2019032219;2528.0
2019032220;0
2019032221;0
2019032222;0
2019032223;0
2019032300;0
2019032301;0
2019032302;0
2019032303;0
2019032304;0
2019032305;0
2019032306;2528.0
2019032307;2528.0
2019032308;2528.0
2019032309;0
2019032310;0
2019032311;0
2019032312;0
2019032313;0
2019032314;0
2019032315;2528.0
2019032316;2528.0
2019032317;2528.0
2019032318;2528.0
2019032319;2528.0
2019032320;0
2019032321;0
2019032322;0
2019032323;0
2019032400;0
2019032401;0
2019032402;0
2019032403;0
2019032404;0
2019032405;0
2019032406;2528.0
2019032407;2528.0
2019032408;0
2019032409;0
2019032410;0
2019032411;0
2019032412;0
2019032413;0
2019032414;0
2019032415;0
2019032416;0
2019032417;2528.0
2019032418;2528.0
2019032419;2528.0
2019032420;0
2019032421;0
2019032422;0
2019032423;0
2019032500;0
2019032501;0
2019032502;0
2019032503;0
2019032504;0
2019032505;0
2019032506;2528.0
2019032507;2528.0
2019032508;0
2019032509;0
2019032510;0
2019032511;0
2019032512;0
2019032513;0
2019032514;0
2019032515;2528.0
2019032516;0
2019032517;2528.0
2019032518;2528.0
2019032519;2528.0
2019032520;0
2019032521;0
2019032522;0
2019032523;0
2019032600;0
2019032601;0
2019032602;0
2019032603;0
2019032604;0
2019032605;0
2019032606;2528.0
2019032607;2528.0
2019032608;0
2019032609;0
2019032610;0
2019032611;0
2019032612;0
2019032613;0
2019032614;0
2019032615;2528.0
2019032616;0
2019032617;2528.0
2019032618;2528.0
2019032619;2528.0
2019032620;0
2019032621;0
2019032622;0
2019032623;0
2019032700;0
2019032701;0
2019032702;0
2019032703;0
2019032704;0
2019032705;0
2019032706;2528.0
2019032707;2528.0
2019032708;0
2019032709;0
2019032710;0
2019032711;0
2019032712;0
2019032713;0
2019032714;0
2019032715;0
2019032716;0
2019032717;2528.0
2019032718;2528.0
2019032719;2528.0
2019032720;0
2019032721;0
2019032722;0
2019032723;0
2019032800;0
2019032801;0
2019032802;0
2019032803;0
2019032804;0
2019032805;0
2019032806;2528.0
2019032807;2528.0
2019032808;0
2019032809;0
2019032810;0
2019032811;0
2019032812;0
2019032813;0
2019032814;0
2019032815;0
2019032816;2528.0
2019032817;2528.0
2019032818;2528.0
2019032819;2528.0
2019032820;0
2019032821;0
2019032822;0
2019032823;0
2019032900;0
2019032901;0
2019032902;0
2019032903;0
2019032904;0
2019032905;0
2019032906;2528.0
2019032907;0
2019032908;0
2019032909;0
2019032910;0
2019032911;0
2019032912;0
2019032913;0
2019032914;0
2019032915;0
2019032916;0
2019032917;0
2019032918;2528.0
2019032919;2528.0
2019032920;0
2019032921;0
2019032922;0
2019032923;0
2019033000;0
2019033001;0
2019033002;0
2019033003;0
2019033004;0
2019033005;0
2019033006;2528.0
2019033007;0
2019033008;0
2019033009;0
2019033010;0
2019033011;0
2019033012;0
2019033013;0
2019033014;0
2019033015;0
2019033016;0
2019033017;2528.0
2019033018;2528.0
2019033019;2528.0
2019033020;0
2019033021;0
2019033022;0
2019033023;0
2019033100;0
2019033101;0
2019033102;0
2019033103;0
2019033104;0
2019033105;0
2019033106;2528.0
2019033107;2528.0
2019033108;2528.0
2019033109;0
2019033110;0
2019033111;0
2019033112;0
2019033113;0
2019033114;0
2019033115;0
2019033116;0
2019033117;0
2019033118;2528.0
2019033119;2528.0
2019033120;0
2019033121;0
2019033122;0
2019033123;0
2019040100;0
2019040101;0
2019040102;0
2019040103;0
2019040104;0
2019040105;0
2019040106;2528.0
2019040107;2528.0
2019040108;2528.0
2019040109;2528.0
2019040110;2528.0
2019040111;2528.0
2019040112;2528.0
2019040113;2528.0
2019040114;0
2019040115;0
2019040116;0
2019040117;0
2019040118;2528.0
2019040119;2528.0
2019040120;0
2019040121;0
2019040122;0
2019040123;0
2019040200;0
2019040201;0
2019040202;0
2019040203;0
2019040204;0
2019040205;0
2019040206;2528.0
2019040207;2528.0
2019040208;0
2019040209;0
2019040210;0
2019040211;0
2019040212;0
2019040213;0
2019040214;0
2019040215;2528.0
2019040216;0
2019040217;0
2019040218;2528.0
2019040219;2528.0
2019040220;0
2019040221;0
2019040222;0
2019040223;0
2019040300;0
2019040301;0
2019040302;0
2019040303;0
2019040304;0
2019040305;0
2019040306;2528.0
2019040307;2528.0
2019040308;2528.0
2019040309;2528.0
2019040310;0
2019040311;0
2019040312;0
2019040313;0
2019040314;0
2019040315;0
2019040316;0
2019040317;2528.0
2019040318;2528.0
2019040319;2528.0
2019040320;0
2019040321;0
2019040322;0
2019040323;0
2019040400;0
2019040401;0
2019040402;0
2019040403;0
2019040404;0
2019040405;0
2019040406;2528.0
2019040407;2528.0
2019040408;2528.0
2019040409;2528.0
2019040410;2528.0
2019040411;2528.0
2019040412;2528.0
2019040413;0
2019040414;0
2019040415;2528.0
2019040416;2528.0
2019040417;2528.0
2019040418;2528.0
2019040419;2528.0
2019040420;0
2019040421;0
2019040422;0
2019040423;0
2019040500;0
2019040501;0
2019040502;0
2019040503;0
2019040504;0
2019040505;0
2019040506;2528.0
2019040507;2528.0
2019040508;2528.0
2019040509;0
2019040510;0
2019040511;0
2019040512;0
2019040513;0
2019040514;2528.0
2019040515;2528.0
2019040516;2528.0
2019040517;2528.0
2019040518;2528.0
2019040519;2528.0
2019040520;0
2019040521;0
2019040522;0
2019040523;0
2019040600;0
2019040601;0
2019040602;0
2019040603;0
2019040604;0
2019040605;0
2019040606;2528.0
2019040607;2528.0
2019040608;2528.0
2019040609;0
2019040610;0
2019040611;0
2019040612;0
2019040613;0
2019040614;0
2019040615;0
2019040616;0
2019040617;0
2019040618;2528.0
2019040619;2528.0
2019040620;0
2019040621;0
2019040622;0
2019040623;0
2019040700;0
2019040701;0
2019040702;0
2019040703;0
2019040704;0
2019040705;0
2019040706;2528.0
2019040707;2528.0
2019040708;0
2019040709;0
2019040710;0
2019040711;0
2019040712;0
2019040713;0
2019040714;0
2019040715;0
2019040716;0
2019040717;0
2019040718;2528.0
2019040719;2528.0
2019040720;0
2019040721;0
2019040722;0
2019040723;0
2019040800;0
2019040801;0
2019040802;0
2019040803;0
2019040804;0
2019040805;0
2019040806;2528.0
2019040807;0
2019040808;0
2019040809;0
2019040810;0
2019040811;0
2019040812;0
2019040813;0
2019040814;0
2019040815;0
2019040816;0
2019040817;2528.0
2019040818;2528.0
2019040819;2528.0
2019040820;0
2019040821;0
2019040822;0
2019040823;0
2019040900;0
2019040901;0
2019040902;0
2019040903;0
2019040904;0
2019040905;0
2019040906;2528.0
2019040907;2528.0
2019040908;0
2019040909;0
2019040910;0
2019040911;0
2019040912;0
2019040913;0
2019040914;0
2019040915;0
2019040916;0
2019040917;0
2019040918;2528.0
2019040919;2528.0
2019040920;0
2019040921;0
2019040922;0
2019040923;0
2019041000;0
2019041001;0
2019041002;0
2019041003;0
2019041004;0
2019041005;0
2019041006;2528.0
2019041007;0
2019041008;0
2019041009;0
2019041010;0
2019041011;0
2019041012;0
2019041013;0
2019041014;0
2019041015;0
2019041016;0
2019041017;0
2019041018;0
2019041019;2528.0
2019041020;0
2019041021;0
2019041022;0
2019041023;0
2019041100;0
2019041101;0
2019041102;0
2019041103;0
2019041104;0
2019041105;0
2019041106;2528.0
2019041107;0
2019041108;0
2019041109;0
2019041110;0
2019041111;0
2019041112;0
2019041113;0
2019041114;0
2019041115;0
2019041116;0
2019041117;0
2019041118;2528.0
2019041119;2528.0
2019041120;0
2019041121;0
2019041122;0
2019041123;0
2019041200;0
2019041201;0
2019041202;0
2019041203;0
2019041204;0
2019041205;0
2019041206;2528.0
2019041207;2528.0
2019041208;0
2019041209;0
2019041210;2528.0
2019041211;0
2019041212;0
2019041213;0
2019041214;0
2019041215;0
2019041216;0
2019041217;0
2019041218;2528.0
2019041219;2528.0
2019041220;0
2019041221;0
2019041222;0
2019041223;0
2019041300;0
2019041301;0
2019041302;0
2019041303;0
2019041304;0
2019041305;0
2019041306;2528.0
2019041307;2528.0
2019041308;0
2019041309;0
2019041310;0
2019041311;0
2019041312;0
2019041313;0
2019041314;0
2019041315;0
2019041316;0
2019041317;0
2019041318;0
2019041319;2528.0
2019041320;0
2019041321;0
2019041322;0
2019041323;0
2019041400;0
2019041401;0
2019041402;0
2019041403;0
2019041404;0
2019041405;0
2019041406;2528.0
2019041407;2528.0
2019041408;0
2019041409;0
2019041410;0
2019041411;0
2019041412;0
2019041413;0
2019041414;0
2019041415;0
2019041416;0
2019041417;0
2019041418;2528.0
2019041419;2528.0
2019041420;0
2019041421;0
2019041422;0
2019041423;0
2019041500;0
2019041501;0
2019041502;0
2019041503;0
2019041504;0
2019041505;0
2019041506;2528.0
2019041507;2528.0
2019041508;0
2019041509;0
2019041510;0
2019041511;0
2019041512;0
2019041513;0
2019041514;0
2019041515;0
2019041516;0
2019041517;0
2019041518;0
2019041519;2528.0
2019041520;0
2019041521;0
2019041522;0
2019041523;0
2019041600;0
2019041601;0
2019041602;0
2019041603;0
2019041604;0
2019041605;0
2019041606;2528.0
2019041607;0
2019041608;0
2019041609;0
2019041610;0
2019041611;0
2019041612;0
2019041613;0
2019041614;0
2019041615;0
2019041616;0
2019041617;0
2019041618;2528.0
2019041619;2528.0
2019041620;0
2019041621;0
2019041622;0
2019041623;0
2019041700;0
2019041701;0
2019041702;0
2019041703;0
2019041704;0
2019041705;0
2019041706;2528.0
2019041707;2528.0
2019041708;2528.0
2019041709;2528.0
2019041710;2528.0
2019041711;0
2019041712;0
2019041713;0
2019041714;0
2019041715;2528.0
2019041716;0
2019041717;0
2019041718;2528.0
2019041719;2528.0
2019041720;0
2019041721;0
2019041722;0
2019041723;0
2019041800;0
2019041801;0
2019041802;0
2019041803;0
2019041804;0
2019041805;0
2019041806;2528.0
2019041807;2528.0
2019041808;0
2019041809;0
2019041810;0
2019041811;0
2019041812;0
2019041813;0
2019041814;0
2019041815;0
2019041816;0
2019041817;0
2019041818;0
2019041819;2528.0
2019041820;0
2019041821;0
2019041822;0
2019041823;0
2019041900;0
2019041901;0
2019041902;0
2019041903;0
2019041904;0
2019041905;0
2019041906;2528.0
2019041907;0
2019041908;0
2019041909;0
2019041910;0
2019041911;0
2019041912;0
2019041913;0
2019041914;0
2019041915;0
2019041916;0
2019041917;0
2019041918;0
2019041919;2528.0
2019041920;0
2019041921;0
2019041922;0
2019041923;0
2019042000;0
2019042001;0
2019042002;0
2019042003;0
2019042004;0
2019042005;0
2019042006;2528.0
2019042007;0
2019042008;0
2019042009;0
2019042010;0
2019042011;0
2019042012;0
2019042013;0
2019042014;0
2019042015;0
2019042016;0
2019042017;0
2019042018;0
2019042019;2528.0
2019042020;0
2019042021;0
2019042022;0
2019042023;0
2019042100;0
2019042101;0
2019042102;0
2019042103;0
2019042104;0
2019042105;0
2019042106;2528.0
2019042107;0
2019042108;0
2019042109;0
2019042110;0
2019042111;0
2019042112;0
2019042113;0
2019042114;0
2019042115;0
2019042116;0
2019042117;0
2019042118;0
2019042119;2528.0
2019042120;0
2019042121;0
2019042122;0
2019042123;0
2019042200;0
2019042201;0
2019042202;0
2019042203;0
2019042204;0
2019042205;0
2019042206;2528.0
2019042207;0
2019042208;0
2019042209;0
2019042210;0
2019042211;0
2019042212;0
2019042213;0
2019042214;0
2019042215;0
2019042216;0
2019042217;0
2019042218;0
2019042219;2528.0
2019042220;0
2019042221;0
2019042222;0
2019042223;0
2019042300;0
2019042301;0
2019042302;0
2019042303;0
2019042304;0
2019042305;0
2019042306;2528.0
2019042307;0
2019042308;0
2019042309;0
2019042310;0
2019042311;0
2019042312;0
2019042313;0
2019042314;0
2019042315;0
2019042316;0
2019042317;0
2019042318;0
2019042319;2528.0
2019042320;0
2019042321;0
2019042322;0
2019042323;0
2019042400;0
2019042401;0
2019042402;0
2019042403;0
2019042404;0
2019042405;0
2019042406;2528.0
2019042407;2528.0
2019042408;0
2019042409;0
2019042410;0
2019042411;0
2019042412;0
2019042413;0
2019042414;0
2019042415;0
2019042416;0
2019042417;0
2019042418;2528.0
2019042419;2528.0
2019042420;0
2019042421;0
2019042422;0
2019042423;0
2019042500;0
2019042501;0
2019042502;0
2019042503;0
2019042504;0
2019042505;0
2019042506;2528.0
2019042507;0
2019042508;0
2019042509;0
2019042510;0
2019042511;0
2019042512;0
2019042513;0
2019042514;0
2019042515;0
2019042516;0
2019042517;0
2019042518;2528.0
2019042519;2528.0
2019042520;0
2019042521;0
2019042522;0
2019042523;0
2019042600;0
2019042601;0
2019042602;0
2019042603;0
2019042604;0
2019042605;0
2019042606;2528.0
2019042607;2528.0
2019042608;2528.0
2019042609;0
2019042610;0
2019042611;0
2019042612;0
2019042613;0
2019042614;0
2019042615;0
2019042616;0
2019042617;0
2019042618;0
2019042619;2528.0
2019042620;0
2019042621;0
2019042622;0
2019042623;0
2019042700;0
2019042701;0
2019042702;0
2019042703;0
2019042704;0
2019042705;0
2019042706;2528.0
2019042707;2528.0
2019042708;2528.0
2019042709;2528.0
2019042710;0
2019042711;0
2019042712;0
2019042713;0
2019042714;0
2019042715;0
2019042716;0
2019042717;2528.0
2019042718;2528.0
2019042719;2528.0
2019042720;0
2019042721;0
2019042722;0
2019042723;0
2019042800;0
2019042801;0
2019042802;0
2019042803;0
2019042804;0
2019042805;0
2019042806;2528.0
2019042807;2528.0
2019042808;0
2019042809;0
2019042810;0
2019042811;0
2019042812;0
2019042813;0
2019042814;0
2019042815;0
2019042816;0
2019042817;0
2019042818;2528.0
2019042819;2528.0
2019042820;0
2019042821;0
2019042822;0
2019042823;0
2019042900;0
2019042901;0
2019042902;0
2019042903;0
2019042904;0
2019042905;0
2019042906;2528.0
2019042907;0
2019042908;0
2019042909;0
2019042910;0
2019042911;0
2019042912;0
2019042913;0
2019042914;0
2019042915;0
2019042916;0
2019042917;2528.0
2019042918;2528.0
2019042919;2528.0
2019042920;0
2019042921;0
2019042922;0
2019042923;0
2019043000;0
2019043001;0
2019043002;0
2019043003;0
2019043004;0
2019043005;0
2019043006;2528.0
2019043007;0
2019043008;0
2019043009;0
2019043010;0
2019043011;0
2019043012;0
2019043013;0
2019043014;0
2019043015;0
2019043016;0
2019043017;0
2019043018;0
2019043019;2528.0
2019043020;0
2019043021;0
2019043022;0
2019043023;0
2019050100;0
2019050101;0
2019050102;0
2019050103;0
2019050104;0
2019050105;0
2019050106;2528.0
2019050107;2528.0
2019050108;2528.0
2019050109;0
2019050110;0
2019050111;0
2019050112;0
2019050113;0
2019050114;0
2019050115;0
2019050116;0
2019050117;0
2019050118;0
2019050119;2528.0
2019050120;0
2019050121;0
2019050122;0
2019050123;0
2019050200;0
2019050201;0
2019050202;0
2019050203;0
2019050204;0
2019050205;0
2019050206;2528.0
2019050207;2528.0
2019050208;0
2019050209;0
2019050210;0
2019050211;0
2019050212;0
2019050213;0
2019050214;0
2019050215;0
2019050216;2528.0
2019050217;2528.0
2019050218;2528.0
2019050219;2528.0
2019050220;0
2019050221;0
2019050222;0
2019050223;0
2019050300;0
2019050301;0
2019050302;0
2019050303;0
2019050304;0
2019050305;0
2019050306;2528.0
2019050307;2528.0
2019050308;0
2019050309;0
2019050310;0
2019050311;0
2019050312;0
2019050313;0
2019050314;0
2019050315;0
2019050316;0
2019050317;2528.0
2019050318;2528.0
2019050319;2528.0
2019050320;0
2019050321;0
2019050322;0
2019050323;0
2019050400;0
2019050401;0
2019050402;0
2019050403;0
2019050404;0
2019050405;0
2019050406;2528.0
2019050407;2528.0
2019050408;0
2019050409;0
2019050410;0
2019050411;0
2019050412;0
2019050413;0
2019050414;0
2019050415;0
2019050416;0
2019050417;0
2019050418;0
2019050419;2528.0
2019050420;0
2019050421;0
2019050422;0
2019050423;0
2019050500;0
2019050501;0
2019050502;0
2019050503;0
2019050504;0
2019050505;0
2019050506;2528.0
2019050507;0
2019050508;0
2019050509;0
2019050510;0
2019050511;0
2019050512;0
2019050513;0
2019050514;0
2019050515;0
2019050516;0
2019050517;0
2019050518;0
2019050519;2528.0
2019050520;0
2019050521;0
2019050522;0
2019050523;0
2019050600;0
2019050601;0
2019050602;0
2019050603;0
2019050604;0
2019050605;0
2019050606;2528.0
2019050607;2528.0
2019050608;0
2019050609;0
2019050610;0
2019050611;0
2019050612;0
2019050613;0
2019050614;0
2019050615;0
2019050616;0
2019050617;2528.0
2019050618;2528.0
2019050619;2528.0
2019050620;0
2019050621;0
2019050622;0
2019050623;0
2019050700;0
2019050701;0
2019050702;0
2019050703;0
2019050704;0
2019050705;0
2019050706;2528.0
2019050707;0
2019050708;0
2019050709;0
2019050710;0
2019050711;0
2019050712;0
2019050713;0
2019050714;0
2019050715;0
2019050716;0
2019050717;0
2019050718;0
2019050719;2528.0
2019050720;0
2019050721;0
2019050722;0
2019050723;0
2019050800;0
2019050801;0
2019050802;0
2019050803;0
2019050804;0
2019050805;0
2019050806;2528.0
2019050807;2528.0
2019050808;0
2019050809;0
2019050810;0
2019050811;0
2019050812;0
2019050813;0
2019050814;0
2019050815;2528.0
2019050816;2528.0
2019050817;2528.0
2019050818;2528.0
2019050819;2528.0
2019050820;0
2019050821;0
2019050822;0
2019050823;0
2019050900;0
2019050901;0
2019050902;0
2019050903;0
2019050904;0
2019050905;0
2019050906;0
2019050907;0
2019050908;0
2019050909;0
2019050910;0
2019050911;0
2019050912;0
2019050913;0
2019050914;0
2019050915;0
2019050916;0
2019050917;0
2019050918;2528.0
2019050919;2528.0
2019050920;0
2019050921;0
2019050922;0
2019050923;0
2019051000;0
2019051001;0
2019051002;0
2019051003;0
2019051004;0
2019051005;0
2019051006;2528.0
2019051007;2528.0
2019051008;0
2019051009;0
2019051010;0
2019051011;0
2019051012;0
2019051013;0
2019051014;0
2019051015;0
2019051016;0
2019051017;2528.0
2019051018;2528.0
2019051019;2528.0
2019051020;0
2019051021;0
2019051022;0
2019051023;0
2019051100;0
2019051101;0
2019051102;0
2019051103;0
2019051104;0
2019051105;0
2019051106;2528.0
2019051107;0
2019051108;2528.0
2019051109;0
2019051110;0
2019051111;0
2019051112;0
2019051113;0
2019051114;0
2019051115;0
2019051116;0
2019051117;0
2019051118;2528.0
2019051119;2528.0
2019051120;0
2019051121;0
2019051122;0
2019051123;0
2019051200;0
2019051201;0
2019051202;0
2019051203;0
2019051204;0
2019051205;0
2019051206;0
2019051207;0
2019051208;0
2019051209;0
2019051210;0
2019051211;0
2019051212;0
2019051213;0
2019051214;0
2019051215;0
2019051216;2528.0
2019051217;0
2019051218;2528.0
2019051219;2528.0
2019051220;0
2019051221;0
2019051222;0
2019051223;0
2019051300;0
2019051301;0
2019051302;0
2019051303;0
2019051304;0
2019051305;0
2019051306;0
2019051307;0
2019051308;0
2019051309;0
2019051310;0
2019051311;0
2019051312;0
2019051313;0
2019051314;0
2019051315;0
2019051316;0
2019051317;0
2019051318;0
2019051319;2528.0
2019051320;0
2019051321;0
2019051322;0
2019051323;0
2019051400;0
2019051401;0
2019051402;0
2019051403;0
2019051404;0
2019051405;0
2019051406;0
2019051407;0
2019051408;0
2019051409;0
2019051410;0
2019051411;0
2019051412;0
2019051413;0
2019051414;0
2019051415;0
2019051416;0
2019051417;0
2019051418;0
2019051419;2528.0
2019051420;0
2019051421;0
2019051422;0
2019051423;0
2019051500;0
2019051501;0
2019051502;0
2019051503;0
2019051504;0
2019051505;0
2019051506;0
2019051507;0
2019051508;0
2019051509;0
2019051510;0
2019051511;0
2019051512;0
2019051513;0
2019051514;0
2019051515;0
2019051516;0
2019051517;0
2019051518;2528.0
2019051519;2528.0
2019051520;0
2019051521;0
2019051522;0
2019051523;0
2019051600;0
2019051601;0
2019051602;0
2019051603;0
2019051604;0
2019051605;0
2019051606;2528.0
2019051607;0
2019051608;0
2019051609;0
2019051610;0
2019051611;0
2019051612;0
2019051613;0
2019051614;0
2019051615;0
2019051616;0
2019051617;2528.0
2019051618;2528.0
2019051619;2528.0
2019051620;0
2019051621;0
2019051622;0
2019051623;0
2019051700;0
2019051701;0
2019051702;0
2019051703;0
2019051704;0
2019051705;0
2019051706;2528.0
2019051707;0
2019051708;0
2019051709;0
2019051710;0
2019051711;0
2019051712;0
2019051713;0
2019051714;0
2019051715;0
2019051716;0
2019051717;0
2019051718;2528.0
2019051719;2528.0
2019051720;0
2019051721;0
2019051722;0
2019051723;0
2019051800;0
2019051801;0
2019051802;0
2019051803;0
2019051804;0
2019051805;0
2019051806;0
2019051807;0
2019051808;0
2019051809;0
2019051810;0
2019051811;0
2019051812;0
2019051813;0
2019051814;0
2019051815;0
2019051816;0
2019051817;0
2019051818;0
2019051819;2528.0
2019051820;0
2019051821;0
2019051822;0
2019051823;0
2019051900;0
2019051901;0
2019051902;0
2019051903;0
2019051904;0
2019051905;0
2019051906;0
2019051907;0
2019051908;0
2019051909;0
2019051910;0
2019051911;0
2019051912;0
2019051913;0
2019051914;2528.0
2019051915;2528.0
2019051916;0
2019051917;0
2019051918;2528.0
2019051919;2528.0
2019051920;0
2019051921;0
2019051922;0
2019051923;0
2019052000;0
2019052001;0
2019052002;0
2019052003;0
2019052004;0
2019052005;0
2019052006;2528.0
2019052007;2528.0
2019052008;0
2019052009;0
2019052010;0
2019052011;0
2019052012;0
2019052013;0
2019052014;0
2019052015;0
2019052016;2528.0
2019052017;2528.0
2019052018;2528.0
2019052019;2528.0
2019052020;0
2019052021;0
2019052022;0
2019052023;0
2019052100;0
2019052101;0
2019052102;0
2019052103;0
2019052104;0
2019052105;0
2019052106;2528.0
2019052107;2528.0
2019052108;2528.0
2019052109;2528.0
2019052110;2528.0
2019052111;2528.0
2019052112;2528.0
2019052113;2528.0
2019052114;2528.0
2019052115;2528.0
2019052116;2528.0
2019052117;2528.0
2019052118;2528.0
2019052119;2528.0
2019052120;0
2019052121;0
2019052122;0
2019052123;0
2019052200;0
2019052201;0
2019052202;0
2019052203;0
2019052204;0
2019052205;0
2019052206;2528.0
2019052207;2528.0
2019052208;0
2019052209;0
2019052210;0
2019052211;0
2019052212;0
2019052213;0
2019052214;0
2019052215;0
2019052216;0
2019052217;0
2019052218;2528.0
2019052219;2528.0
2019052220;0
2019052221;0
2019052222;0
2019052223;0
2019052300;0
2019052301;0
2019052302;0
2019052303;0
2019052304;0
2019052305;0
2019052306;0
2019052307;0
2019052308;0
2019052309;0
2019052310;0
2019052311;0
2019052312;0
2019052313;0
2019052314;0
2019052315;0
2019052316;0
2019052317;0
2019052318;0
2019052319;2528.0
2019052320;0
2019052321;0
2019052322;0
2019052323;0
2019052400;0
2019052401;0
2019052402;0
2019052403;0
2019052404;0
2019052405;0
2019052406;0
2019052407;0
2019052408;0
2019052409;0
2019052410;0
2019052411;0
2019052412;0
2019052413;0
2019052414;0
2019052415;0
2019052416;0
2019052417;0
2019052418;2528.0
2019052419;2528.0
2019052420;0
2019052421;0
2019052422;0
2019052423;0
2019052500;0
2019052501;0
2019052502;0
2019052503;0
2019052504;0
2019052505;0
2019052506;2528.0
2019052507;0
2019052508;0
2019052509;0
2019052510;0
2019052511;0
2019052512;0
2019052513;0
2019052514;0
2019052515;0
2019052516;0
2019052517;0
2019052518;2528.0
2019052519;2528.0
2019052520;0
2019052521;0
2019052522;0
2019052523;0
2019052600;0
2019052601;0
2019052602;0
2019052603;0
2019052604;0
2019052605;0
2019052606;0
2019052607;0
2019052608;0
2019052609;0
2019052610;0
2019052611;0
2019052612;0
2019052613;0
2019052614;0
2019052615;0
2019052616;0
2019052617;2528.0
2019052618;2528.0
2019052619;2528.0
2019052620;0
2019052621;0
2019052622;0
2019052623;0
2019052700;0
2019052701;0
2019052702;0
2019052703;0
2019052704;0
2019052705;0
2019052706;2528.0
2019052707;0
2019052708;0
2019052709;0
2019052710;0
