STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
2667;2024022804;3;   3.1;  92.0;eor
2667;2024022805;3;   3.2;  90.0;eor
2667;2024022806;3;   3.3;  87.0;eor
2667;2024022807;3;   3.3;  88.0;eor
2667;2024022808;3;   3.6;  82.0;eor
2667;2024022809;3;   3.9;  84.0;eor
2667;2024022810;3;   4.6;  80.0;eor
2667;2024022811;3;   5.6;  73.0;eor
2667;2024022812;3;   7.1;  70.0;eor
2667;2024022813;3;   8.1;  65.0;eor
2667;2024022814;3;   9.1;  60.0;eor
2667;2024022815;3;   9.3;  57.0;eor
2667;2024022816;3;   9.4;  61.0;eor
2667;2024022817;3;   8.5;  69.0;eor
2667;2024022818;3;   7.3;  75.0;eor
2667;2024022819;3;   7.3;  69.0;eor
2667;2024022820;3;   6.3;  71.0;eor
2667;2024022821;3;   6.7;  69.0;eor
2667;2024022822;3;   5.7;  70.0;eor
2667;2024022823;3;   4.9;  70.0;eor
2667;2024022900;3;   4.7;  73.0;eor
2667;2024022901;3;   4.3;  77.0;eor
2667;2024022902;3;   4.0;  77.0;eor
2667;2024022903;3;   3.2;  76.0;eor
2667;2024022904;3;   3.4;  72.0;eor
2667;2024022905;3;   3.2;  70.0;eor
2667;2024022906;3;   3.4;  73.0;eor
2667;2024022907;3;   3.5;  73.0;eor
2667;2024022908;3;   4.9;  66.0;eor
2667;2024022909;3;   7.2;  64.0;eor
2667;2024022910;3;   8.4;  57.0;eor
2667;2024022911;3;   9.7;  50.0;eor
2667;2024022912;3;  10.8;  50.0;eor
2667;2024022913;3;  12.0;  46.0;eor
2667;2024022914;3;  11.6;  47.0;eor
2667;2024022915;3;  11.9;  49.0;eor
2667;2024022916;3;  11.6;  49.0;eor
2667;2024022917;3;   9.6;  56.0;eor
2667;2024022918;3;   9.6;  52.0;eor
2667;2024022919;3;   8.7;  53.0;eor
2667;2024022920;3;   7.4;  61.0;eor
2667;2024022921;3;   7.0;  68.0;eor
2667;2024022922;3;   6.6;  71.0;eor
2667;2024022923;3;   6.1;  74.0;eor
2667;2024030100;3;   6.0;  76.0;eor
2667;2024030101;3;   5.5;  77.0;eor
2667;2024030102;3;   5.5;  78.0;eor
2667;2024030103;3;   6.4;  76.0;eor
2667;2024030104;3;   6.7;  77.0;eor
2667;2024030105;3;   6.3;  81.0;eor
2667;2024030106;3;   6.5;  78.0;eor
2667;2024030107;3;   6.9;  81.0;eor
2667;2024030108;3;   7.0;  86.0;eor
2667;2024030109;3;   6.9;  88.0;eor
2667;2024030110;3;   6.9;  90.0;eor
2667;2024030111;3;   9.3;  75.0;eor
2667;2024030112;3;  10.1;  63.0;eor
2667;2024030113;3;  10.1;  58.0;eor
2667;2024030114;3;  10.2;  56.0;eor
2667;2024030115;3;  10.9;  54.0;eor
2667;2024030116;3;  10.7;  52.0;eor
2667;2024030117;3;   9.6;  60.0;eor
2667;2024030118;3;   9.1;  60.0;eor
2667;2024030119;3;   8.4;  62.0;eor
2667;2024030120;3;   8.4;  64.0;eor
2667;2024030121;3;   7.8;  68.0;eor
2667;2024030122;3;   7.3;  70.0;eor
2667;2024030123;3;   7.3;  71.0;eor
2667;2024030200;3;   6.2;  76.0;eor
2667;2024030201;3;   7.6;  70.0;eor
2667;2024030202;3;   7.7;  70.0;eor
2667;2024030203;3;   6.8;  72.0;eor
2667;2024030204;3;   7.0;  72.0;eor
2667;2024030205;3;   5.7;  76.0;eor
2667;2024030206;3;   6.1;  75.0;eor
2667;2024030207;3;   6.6;  74.0;eor
2667;2024030208;3;   7.8;  69.0;eor
2667;2024030209;3;   9.8;  64.0;eor
2667;2024030210;3;  11.2;  59.0;eor
2667;2024030211;3;  12.3;  55.0;eor
2667;2024030212;3;  12.4;  55.0;eor
2667;2024030213;3;  13.2;  54.0;eor
2667;2024030214;3;  13.1;  55.0;eor
2667;2024030215;3;  13.2;  54.0;eor
2667;2024030216;3;  13.5;  51.0;eor
2667;2024030217;3;  13.3;  50.0;eor
2667;2024030218;3;  13.0;  52.0;eor
2667;2024030219;3;  12.6;  54.0;eor
2667;2024030220;3;  12.1;  57.0;eor
2667;2024030221;3;  11.6;  60.0;eor
2667;2024030222;3;  11.3;  64.0;eor
2667;2024030223;3;  10.9;  67.0;eor
2667;2024030300;3;  10.9;  66.0;eor
2667;2024030301;3;  10.8;  65.0;eor
2667;2024030302;3;   9.9;  68.0;eor
2667;2024030303;3;   9.1;  72.0;eor
2667;2024030304;3;   8.2;  76.0;eor
2667;2024030305;3;   8.8;  75.0;eor
2667;2024030306;3;   8.0;  78.0;eor
2667;2024030307;3;   8.2;  78.0;eor
2667;2024030308;3;   9.5;  73.0;eor
2667;2024030309;3;  10.8;  68.0;eor
2667;2024030310;3;  11.7;  65.0;eor
2667;2024030311;3;  13.9;  60.0;eor
2667;2024030312;3;  14.4;  57.0;eor
2667;2024030313;3;  16.1;  51.0;eor
2667;2024030314;3;  17.2;  44.0;eor
2667;2024030315;3;  18.3;  42.0;eor
2667;2024030316;3;  16.4;  52.0;eor
2667;2024030317;3;  13.7;  61.0;eor
2667;2024030318;3;  12.6;  65.0;eor
2667;2024030319;3;  10.8;  74.0;eor
2667;2024030320;3;  10.4;  77.0;eor
2667;2024030321;3;  10.0;  77.0;eor
2667;2024030322;3;   9.5;  86.0;eor
2667;2024030323;3;   9.4;  85.0;eor
2667;2024030400;3;   9.0;  84.0;eor
2667;2024030401;3;   8.7;  85.0;eor
2667;2024030402;3;   8.3;  87.0;eor
2667;2024030403;3;   7.8;  90.0;eor
2667;2024030404;3;   7.9;  88.0;eor
2667;2024030405;3;   7.8;  85.0;eor
2667;2024030406;3;   7.7;  86.0;eor
2667;2024030407;3;   7.4;  89.0;eor
2667;2024030408;3;   7.5;  87.0;eor
2667;2024030409;3;   7.5;  86.0;eor
2667;2024030410;3;   7.9;  84.0;eor
2667;2024030411;3;   8.1;  83.0;eor
2667;2024030412;3;   7.7;  83.0;eor
2667;2024030413;3;   7.8;  82.0;eor
2667;2024030414;3;   8.5;  78.0;eor
2667;2024030415;3;   8.7;  76.0;eor
2667;2024030416;3;   8.9;  75.0;eor
2667;2024030417;3;   8.7;  76.0;eor
2667;2024030418;3;   8.3;  78.0;eor
2667;2024030419;3;   8.1;  80.0;eor
2667;2024030420;3;   7.7;  82.0;eor
2667;2024030421;3;   7.5;  85.0;eor
2667;2024030422;3;   7.1;  86.0;eor
2667;2024030423;3;   6.2;  87.0;eor
2667;2024030500;3;   6.1;  88.0;eor
2667;2024030501;3;   3.6;  95.0;eor
2667;2024030502;3;   4.4;  94.0;eor
2667;2024030503;3;   4.0;  95.0;eor
2667;2024030504;3;   3.8;  92.0;eor
2667;2024030505;3;   5.8;  90.0;eor
2667;2024030506;3;   6.1;  88.0;eor
2667;2024030507;3;   6.4;  88.0;eor
2667;2024030508;3;   6.8;  87.0;eor
2667;2024030509;3;   6.8;  91.0;eor
2667;2024030510;3;   6.8;  93.0;eor
2667;2024030511;3;   7.6;  91.0;eor
2667;2024030512;3;   7.9;  91.0;eor
2667;2024030513;3;   8.1;  82.0;eor
2667;2024030514;3;   8.4;  84.0;eor
2667;2024030515;3;   8.5;  82.0;eor
2667;2024030516;3;   7.9;  86.0;eor
2667;2024030517;3;   7.1;  91.0;eor
2667;2024030518;3;   6.8;  91.0;eor
2667;2024030519;3;   6.2;  96.0;eor
2667;2024030520;3;   6.1;  96.0;eor
2667;2024030521;3;   5.9;  97.0;eor
2667;2024030522;3;   6.2;  95.0;eor
2667;2024030523;3;   5.4;  95.0;eor
2667;2024030600;3;   4.9;  97.0;eor
2667;2024030601;3;   4.6;  95.0;eor
2667;2024030602;3;   4.5;  95.0;eor
2667;2024030603;3;   5.0;  97.0;eor
2667;2024030604;3;   4.5;  96.0;eor
2667;2024030605;3;   4.1;  97.0;eor
2667;2024030606;3;   3.0;  96.0;eor
2667;2024030607;3;   2.7;  98.0;eor
2667;2024030608;3;   3.9;  99.0;eor
2667;2024030609;3;   6.1;  88.0;eor
2667;2024030610;3;   8.1;  77.0;eor
2667;2024030611;3;   8.0;  79.0;eor
2667;2024030612;3;   9.0;  76.0;eor
2667;2024030613;3;  10.8;  60.0;eor
2667;2024030614;3;  11.6;  55.0;eor
2667;2024030615;3;  11.9;  53.0;eor
2667;2024030616;3;  11.4;  60.0;eor
2667;2024030617;3;  10.7;  64.0;eor
2667;2024030618;3;   9.8;  68.0;eor
2667;2024030619;3;   8.3;  74.0;eor
2667;2024030620;3;   8.5;  74.0;eor
2667;2024030621;3;   7.5;  78.0;eor
2667;2024030622;3;   5.9;  83.0;eor
2667;2024030623;3;   5.0;  88.0;eor
2667;2024030700;3;   3.7;  92.0;eor
2667;2024030701;3;   2.6;  93.0;eor
2667;2024030702;3;   3.8;  90.0;eor
2667;2024030703;3;   3.0;  89.0;eor
2667;2024030704;3;   3.2;  86.0;eor
2667;2024030705;3;   2.6;  84.0;eor
2667;2024030706;3;   2.9;  86.0;eor
2667;2024030707;3;   3.3;  82.0;eor
2667;2024030708;3;   4.7;  74.0;eor
2667;2024030709;3;   6.4;  64.0;eor
2667;2024030710;3;   6.3;  63.0;eor
2667;2024030711;3;   8.0;  59.0;eor
2667;2024030712;3;  10.1;  57.0;eor
2667;2024030713;3;  10.3;  56.0;eor
2667;2024030714;3;   9.3;  56.0;eor
2667;2024030715;3;   8.6;  58.0;eor
2667;2024030716;3;   8.7;  57.0;eor
2667;2024030717;3;   8.3;  55.0;eor
2667;2024030718;3;   7.6;  54.0;eor
2667;2024030719;3;   7.0;  59.0;eor
2667;2024030720;3;   6.4;  58.0;eor
2667;2024030721;3;   5.2;  59.0;eor
2667;2024030722;3;   4.3;  62.0;eor
2667;2024030723;3;   3.3;  66.0;eor
2667;2024030800;3;   2.6;  68.0;eor
2667;2024030801;3;   2.7;  68.0;eor
2667;2024030802;3;   2.3;  70.0;eor
2667;2024030803;3;   2.1;  70.0;eor
2667;2024030804;3;   2.0;  70.0;eor
2667;2024030805;3;   2.0;  70.0;eor
2667;2024030806;3;   1.7;  72.0;eor
2667;2024030807;3;   2.0;  71.0;eor
2667;2024030808;3;   3.8;  66.0;eor
2667;2024030809;3;   5.6;  62.0;eor
2667;2024030810;3;   7.7;  54.0;eor
2667;2024030811;3;   8.9;  50.0;eor
2667;2024030812;3;   9.5;  45.0;eor
2667;2024030813;3;  10.4;  44.0;eor
2667;2024030814;3;  10.8;  42.0;eor
2667;2024030815;3;  11.0;  43.0;eor
2667;2024030816;3;  10.7;  44.0;eor
2667;2024030817;3;   9.8;  47.0;eor
2667;2024030818;3;   8.9;  52.0;eor
2667;2024030819;3;   7.9;  56.0;eor
2667;2024030820;3;   7.2;  58.0;eor
2667;2024030821;3;   7.0;  58.0;eor
2667;2024030822;3;   6.8;  58.0;eor
2667;2024030823;3;   6.3;  61.0;eor
2667;2024030900;3;   5.9;  63.0;eor
2667;2024030901;3;   5.4;  65.0;eor
2667;2024030902;3;   6.1;  63.0;eor
2667;2024030903;3;   5.9;  64.0;eor
2667;2024030904;3;   5.3;  67.0;eor
2667;2024030905;3;   4.9;  68.0;eor
2667;2024030906;3;   4.8;  69.0;eor
2667;2024030907;3;   4.6;  69.0;eor
2667;2024030908;3;   5.8;  65.0;eor
2667;2024030909;3;   7.7;  59.0;eor
2667;2024030910;3;   9.5;  56.0;eor
2667;2024030911;3;  11.3;  51.0;eor
2667;2024030912;3;  12.6;  49.0;eor
2667;2024030913;3;  13.8;  44.0;eor
2667;2024030914;3;  15.1;  41.0;eor
2667;2024030915;3;  15.3;  40.0;eor
2667;2024030916;3;  14.2;  43.0;eor
2667;2024030917;3;  13.5;  47.0;eor
2667;2024030918;3;  11.2;  57.0;eor
2667;2024030919;3;  12.3;  49.0;eor
2667;2024030920;3;  11.6;  52.0;eor
2667;2024030921;3;  10.1;  59.0;eor
2667;2024030922;3;  10.3;  56.0;eor
2667;2024030923;3;  10.1;  56.0;eor
2667;2024031000;3;   9.2;  59.0;eor
2667;2024031001;3;   9.5;  57.0;eor
2667;2024031002;3;   9.7;  57.0;eor
2667;2024031003;3;   9.8;  56.0;eor
2667;2024031004;3;   9.4;  58.0;eor
2667;2024031005;3;   9.2;  59.0;eor
2667;2024031006;3;   8.8;  61.0;eor
2667;2024031007;3;   9.1;  61.0;eor
2667;2024031008;3;   9.3;  61.0;eor
2667;2024031009;3;  11.5;  54.0;eor
2667;2024031010;3;  11.9;  52.0;eor
2667;2024031011;3;  13.2;  49.0;eor
2667;2024031012;3;  13.9;  45.0;eor
2667;2024031013;3;  14.2;  46.0;eor
2667;2024031014;3;  14.6;  43.0;eor
2667;2024031015;3;  14.3;  44.0;eor
2667;2024031016;3;  13.5;  48.0;eor
2667;2024031017;3;  11.9;  55.0;eor
2667;2024031018;3;  11.6;  56.0;eor
2667;2024031019;3;  10.5;  62.0;eor
2667;2024031020;3;  10.3;  64.0;eor
2667;2024031021;3;  10.2;  65.0;eor
2667;2024031022;3;   9.9;  68.0;eor
2667;2024031023;3;   8.7;  79.0;eor
2667;2024031100;3;   7.9;  87.0;eor
2667;2024031101;3;   7.7;  93.0;eor
2667;2024031102;3;   7.6;  95.0;eor
2667;2024031103;3;   7.5;  96.0;eor
2667;2024031104;3;   7.6;  96.0;eor
2667;2024031105;3;   7.3;  97.0;eor
2667;2024031106;3;   7.4;  96.0;eor
2667;2024031107;3;   7.2;  92.0;eor
2667;2024031108;3;   7.1;  90.0;eor
2667;2024031109;3;   7.0;  91.0;eor
2667;2024031110;3;   7.2;  91.0;eor
2667;2024031111;3;   7.6;  92.0;eor
2667;2024031112;3;   8.2;  91.0;eor
2667;2024031113;3;   8.1;  89.0;eor
2667;2024031114;3;   8.5;  93.0;eor
2667;2024031115;3;   8.7;  93.0;eor
2667;2024031116;3;   8.9;  90.0;eor
2667;2024031117;3;   8.2;  93.0;eor
2667;2024031118;3;   8.3;  93.0;eor
2667;2024031119;3;   8.2;  94.0;eor
2667;2024031120;3;   8.6;  87.0;eor
2667;2024031121;3;   8.1;  90.0;eor
2667;2024031122;3;   7.9;  93.0;eor
2667;2024031123;3;   8.3;  84.0;eor
2667;2024031200;3;   7.9;  87.0;eor
2667;2024031201;3;   7.6;  90.0;eor
2667;2024031202;3;   7.3;  93.0;eor
2667;2024031203;3;   7.4;  91.0;eor
2667;2024031204;3;   7.3;  92.0;eor
2667;2024031205;3;   7.1;  93.0;eor
2667;2024031206;3;   7.0;  92.0;eor
2667;2024031207;3;   6.9;  92.0;eor
2667;2024031208;3;   6.9;  89.0;eor
2667;2024031209;3;   7.3;  89.0;eor
2667;2024031210;3;   7.7;  83.0;eor
2667;2024031211;3;   8.2;  80.0;eor
2667;2024031212;3;   8.5;  78.0;eor
2667;2024031213;3;   9.4;  69.0;eor
2667;2024031214;3;   9.6;  68.0;eor
2667;2024031215;3;   9.3;  69.0;eor
2667;2024031216;3;   9.5;  69.0;eor
2667;2024031217;3;   8.7;  72.0;eor
2667;2024031218;3;   9.3;  70.0;eor
2667;2024031219;3;   7.5;  90.0;eor
2667;2024031220;3;   7.4;  90.0;eor
2667;2024031221;3;   7.1;  92.0;eor
2667;2024031222;3;   7.1;  93.0;eor
2667;2024031223;3;   7.1;  94.0;eor
2667;2024031300;3;   7.3;  94.0;eor
2667;2024031301;3;   7.3;  95.0;eor
2667;2024031302;3;   7.1;  96.0;eor
2667;2024031303;3;   7.2;  97.0;eor
2667;2024031304;3;   7.3;  97.0;eor
2667;2024031305;3;   7.5;  97.0;eor
2667;2024031306;3;   7.7;  98.0;eor
2667;2024031307;3;   8.0;  97.0;eor
2667;2024031308;3;   8.7;  97.0;eor
2667;2024031309;3;   9.6;  97.0;eor
2667;2024031310;3;  10.3;  96.0;eor
2667;2024031311;3;  11.5;  91.0;eor
2667;2024031312;3;  12.3;  86.0;eor
2667;2024031313;3;  12.5;  83.0;eor
